Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: blocks,Spreadsheet: state,Spreadsheet: highProbCue,Spreadsheet: lowProbCue,Spreadsheet: outcomes_array,Spreadsheet: answers,Spreadsheet: stimuli_left,Spreadsheet: stimuli_right,Spreadsheet: leftIdx,Spreadsheet: rightIdx,Spreadsheet: loss_blue,Spreadsheet: loss_red,Spreadsheet: xfix,Spreadsheet: xcues,Manipulation: Spreadsheet,Store: amount0,Store: amount,Store: correct,Store: total
372,1698047362106,23/10/2023 07:49:22,1698050962106,1,23/10/2023 09:49:22,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,63,trial,3,cba82t,3,response,2,947,933,947,947,933,947,1,947,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1193.385597,565.0757252,,0.5,4.5,54,63
373,1698047363591,23/10/2023 07:49:23,1698050963591,1,23/10/2023 09:49:23,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,63,trial,4,yi1u3c,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1193.385597,565.0757252,,0.5,4.5,54,63
374,1698047364641,23/10/2023 07:49:24,1698050964641,1,23/10/2023 09:49:24,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,64,trial,1,78bqlx,1,timedOut,,1050,1050,1050,1050,1050,1050,1,1050,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1045.556732,956.9002054,,0.5,4.5,54,63
375,1698047365208,23/10/2023 07:49:25,1698050965208,1,23/10/2023 09:49:25,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,64,trial,1,78bqlx,1,continue,,1617,1617,1617,1617,1617,1617,1,1617,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1045.556732,956.9002054,,0.5,4.5,54,63
376,1698047365591,23/10/2023 07:49:25,1698050965591,1,23/10/2023 09:49:25,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,64,trial,2,kirf6f,2,timedOut,,950,950,950,950,950,950,1,950,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1045.556732,956.9002054,,0.5,4.5,54,63
377,1698047366355,23/10/2023 07:49:26,1698050966355,1,23/10/2023 09:49:26,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,64,trial,3,cba82t,3,response,2,756.0000000000582,750,756.0000000000582,756.0000000000582,750,756.0000000000582,1,756.0000000000582,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1045.556732,956.9002054,,0.5,4.5,55,64
378,1698047367841,23/10/2023 07:49:27,1698050967841,1,23/10/2023 09:49:27,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,64,trial,4,yi1u3c,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1045.556732,956.9002054,,0.5,4.5,55,64
379,1698047369224,23/10/2023 07:49:29,1698050969224,1,23/10/2023 09:49:29,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,65,trial,1,78bqlx,1,timedOut,,1383,1383,1383,1383,1383,1383,1,1383,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1385.079864,765.6046468,,0.5,4.5,55,64
380,1698047369791,23/10/2023 07:49:29,1698050969791,1,23/10/2023 09:49:29,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,65,trial,1,78bqlx,1,continue,,1950,1950,1950,1950,1950,1950,1,1950,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1385.079864,765.6046468,,0.5,4.5,55,64
381,1698047369991,23/10/2023 07:49:29,1698050969991,1,23/10/2023 09:49:29,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,65,trial,2,kirf6f,2,timedOut,,767,767,767,767,767,767,1,767,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1385.079864,765.6046468,,0.5,4.5,55,64
382,1698047370533,23/10/2023 07:49:30,1698050970533,1,23/10/2023 09:49:30,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,65,trial,3,cba82t,3,response,2,541,533,541,541,533,541,1,541,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1385.079864,765.6046468,,0.5,4.5,56,65
383,1698047372024,23/10/2023 07:49:32,1698050972024,1,23/10/2023 09:49:32,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,65,trial,4,yi1u3c,4,timedOut,,1501.0000000000582,1500,1501.0000000000582,1501.0000000000582,1500,1501.0000000000582,1,1501.0000000000582,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1385.079864,765.6046468,,0.5,4.5,56,65
384,1698047373158,23/10/2023 07:49:33,1698050973158,1,23/10/2023 09:49:33,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,66,trial,1,78bqlx,1,timedOut,,1134,1134,1134,1134,1134,1134,1,1134,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1140.502651,716.242497,,0.5,4.5,56,65
385,1698047373724,23/10/2023 07:49:33,1698050973724,1,23/10/2023 09:49:33,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,66,trial,1,78bqlx,1,continue,,1700,1700,1700,1700,1700,1700,1,1700,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1140.502651,716.242497,,0.5,4.5,56,65
386,1698047373874,23/10/2023 07:49:33,1698050973874,1,23/10/2023 09:49:33,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,66,trial,2,kirf6f,2,timedOut,,716,716,716,716,716,716,1,716,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1140.502651,716.242497,,0.5,4.5,56,65
387,1698047374367,23/10/2023 07:49:34,1698050974367,1,23/10/2023 09:49:34,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,66,trial,3,cba82t,3,response,2,492,484,492,492,484,492,1,492,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1140.502651,716.242497,,0.5,4.5,57,66
388,1698047375859,23/10/2023 07:49:35,1698050975859,1,23/10/2023 09:49:35,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,66,trial,4,yi1u3c,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1140.502651,716.242497,,0.5,4.5,57,66
389,1698047377241,23/10/2023 07:49:37,1698050977241,1,23/10/2023 09:49:37,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,67,trial,1,78bqlx,1,timedOut,,1383,1383,1383,1383,1383,1383,1,1383,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1382.750008,592.2168339,,0.5,4.5,57,66
390,1698047377808,23/10/2023 07:49:37,1698050977808,1,23/10/2023 09:49:37,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,67,trial,1,78bqlx,1,continue,,1950,1950,1950,1950,1950,1950,1,1950,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1382.750008,592.2168339,,0.5,4.5,57,66
391,1698047377841,23/10/2023 07:49:37,1698050977841,1,23/10/2023 09:49:37,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,67,trial,2,kirf6f,2,timedOut,,600,600,600,600,600,600,1,600,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1382.750008,592.2168339,,0.5,4.5,57,66
392,1698047378171,23/10/2023 07:49:38,1698050978171,1,23/10/2023 09:49:38,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,67,trial,3,cba82t,3,response,2,329,317,329,329,317,329,1,329,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1382.750008,592.2168339,,0.5,4.5,58,67
393,1698047379658,23/10/2023 07:49:39,1698050979658,1,23/10/2023 09:49:39,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,67,trial,4,yi1u3c,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1382.750008,592.2168339,,0.5,4.5,58,67
394,1698047380924,23/10/2023 07:49:40,1698050980924,1,23/10/2023 09:49:40,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,68,trial,1,78bqlx,1,timedOut,,1267,1267,1267,1267,1267,1267,1,1267,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1259.026054,554.8775254,,0.5,4.5,58,67
395,1698047381474,23/10/2023 07:49:41,1698050981474,1,23/10/2023 09:49:41,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,68,trial,2,kirf6f,2,timedOut,,550,550,550,550,550,550,1,550,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1259.026054,554.8775254,,0.5,4.5,58,67
396,1698047381491,23/10/2023 07:49:41,1698050981491,1,23/10/2023 09:49:41,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,68,trial,1,78bqlx,1,continue,,1833,1833,1833,1833,1833,1833,1,1833,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1259.026054,554.8775254,,0.5,4.5,58,67
397,1698047381821,23/10/2023 07:49:41,1698050981821,1,23/10/2023 09:49:41,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,68,trial,3,cba82t,3,response,2,346,333,346,346,333,346,1,346,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1259.026054,554.8775254,,0.5,4.5,59,68
398,1698047383308,23/10/2023 07:49:43,1698050983308,1,23/10/2023 09:49:43,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,68,trial,4,yi1u3c,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1259.026054,554.8775254,,0.5,4.5,59,68
399,1698047384375,23/10/2023 07:49:44,1698050984375,1,23/10/2023 09:49:44,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,69,trial,1,78bqlx,1,timedOut,,1067,1067,1067,1067,1067,1067,1,1067,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1076.828359,982.2113336,,0.5,4.5,59,68
400,1698047384940,23/10/2023 07:49:44,1698050984940,1,23/10/2023 09:49:44,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,69,trial,1,78bqlx,1,continue,,1632,1632,1632,1632,1632,1632,1,1632,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1076.828359,982.2113336,,0.5,4.5,59,68
401,1698047385358,23/10/2023 07:49:45,1698050985358,1,23/10/2023 09:49:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,69,trial,2,kirf6f,2,timedOut,,983,983,983,983,983,983,1,983,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1076.828359,982.2113336,,0.5,4.5,59,68
402,1698047385875,23/10/2023 07:49:45,1698050985875,1,23/10/2023 09:49:45,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,69,trial,3,cba82t,3,response,2,517,516,517,517,516,517,1,517,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1076.828359,982.2113336,,0.5,4.5,60,69
403,1698047387377,23/10/2023 07:49:47,1698050987377,1,23/10/2023 09:49:47,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,69,trial,4,yi1u3c,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1076.828359,982.2113336,,0.5,4.5,60,69
404,1698047388664,23/10/2023 07:49:48,1698050988664,1,23/10/2023 09:49:48,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,70,trial,1,78bqlx,1,timedOut,,1283,1283,1283,1283,1283,1283,1,1283,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1288.10469,853.3576088,,0.5,4.5,60,69
405,1698047389232,23/10/2023 07:49:49,1698050989232,1,23/10/2023 09:49:49,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,70,trial,1,78bqlx,1,continue,,1850,1850,1850,1850,1850,1850,1,1850,0,0,,Fixation Timing,Fixation,1,object-72,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1288.10469,853.3576088,,0.5,4.5,60,69
406,1698047389516,23/10/2023 07:49:49,1698050989516,1,23/10/2023 09:49:49,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,70,trial,2,kirf6f,2,timedOut,,850,850,850,850,850,850,1,850,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1288.10469,853.3576088,,0.5,4.5,60,69
407,1698047390359,23/10/2023 07:49:50,1698050990359,1,23/10/2023 09:49:50,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,70,trial,3,cba82t,3,response,2,842,833,842,842,833,842,1,842,0,0,,Keyboard Response,Keyboard Response,4,object-81,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1288.10469,853.3576088,,0.5,4.5,61,70
408,1698047391854,23/10/2023 07:49:51,1698050991854,1,23/10/2023 09:49:51,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,70,trial,4,yi1u3c,4,timedOut,,1501,1500,1501,1501,1500,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial,1,1,0.9,1,2,1,2,red.png,blue.png,2,1,0.1,0,1288.10469,853.3576088,,0.5,4.5,61,70
409,1698047398521,23/10/2023 07:49:58,1698050998521,1,23/10/2023 09:49:58,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,break,break,c44tgc,1,continue,,0,0,0,6658,6650,6658,1,0,0,0,,Click To Continue,Continue Button,2,object-150,break,,,,,,,,,,,,,,,,,0.5,4.5,61,70
410,1698047401517,23/10/2023 07:50:01,1698051001517,1,23/10/2023 09:50:01,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,countdown,countdown,2wnayw,1,timedOut,,3001,3000,3001,3001,3000,3001,1,3001,0,0,,Time Limit,screen,0,screen,countdown,,,,,,,,,,,,,,,,,0.5,4.5,61,70
411,1698047402634,23/10/2023 07:50:02,1698051002634,1,23/10/2023 09:50:02,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,trial2,1,emr778,1,timedOut,,1116,1116,1116,1116,1116,1116,1,1116,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1109.338316,967.8654364,,0.5,4.5,61,70
412,1698047403202,23/10/2023 07:50:03,1698051003202,1,23/10/2023 09:50:03,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,trial2,1,emr778,1,continue,,1683,1683,1683,1683,1683,1683,1,1683,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1109.338316,967.8654364,,0.5,4.5,61,70
413,1698047403602,23/10/2023 07:50:03,1698051003602,1,23/10/2023 09:50:03,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,trial2,2,6rd8qy,2,timedOut,,968,968,968,968,968,968,1,968,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1109.338316,967.8654364,,0.5,4.5,61,70
414,1698047403998,23/10/2023 07:50:03,1698051003998,1,23/10/2023 09:50:03,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,trial2,3,8laou4,3,response,1,394,383,394,394,383,394,1,394,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1109.338316,967.8654364,,0.5,4.5,62,71
415,1698047405488,23/10/2023 07:50:05,1698051005488,1,23/10/2023 09:50:05,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,1,trial2,4,dklvf7,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1109.338316,967.8654364,,0.5,4.5,62,71
416,1698047406755,23/10/2023 07:50:06,1698051006755,1,23/10/2023 09:50:06,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,2,trial2,1,emr778,1,timedOut,,1267,1267,1267,1267,1267,1267,1,1267,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1261.247653,826.845067,,0.5,4.5,62,71
417,1698047407322,23/10/2023 07:50:07,1698051007322,1,23/10/2023 09:50:07,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,2,trial2,1,emr778,1,continue,,1834,1834,1834,1834,1834,1834,1,1834,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1261.247653,826.845067,,0.5,4.5,62,71
418,1698047407589,23/10/2023 07:50:07,1698051007589,1,23/10/2023 09:50:07,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,2,trial2,2,6rd8qy,2,timedOut,,833,833,833,833,833,833,1,833,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1261.247653,826.845067,,0.5,4.5,62,71
419,1698047408133,23/10/2023 07:50:08,1698051008133,1,23/10/2023 09:50:08,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,2,trial2,3,8laou4,3,response,1,543,534,543,543,534,543,1,543,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1261.247653,826.845067,,0.5,4.5,63,72
420,1698047409624,23/10/2023 07:50:09,1698051009624,1,23/10/2023 09:50:09,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,2,trial2,4,dklvf7,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1261.247653,826.845067,,0.5,4.5,63,72
421,1698047410674,23/10/2023 07:50:10,1698051010674,1,23/10/2023 09:50:10,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,3,trial2,1,emr778,1,timedOut,,1050,1050,1050,1050,1050,1050,1,1050,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1054.848732,620.2391984,,0.5,4.5,63,72
422,1698047411241,23/10/2023 07:50:11,1698051011241,1,23/10/2023 09:50:11,0,0,,,32422120,,9593912,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1791x956,,,0,ActionLearning_v3 (Clone),1,trial_list_v2,3,trial2,1,emr778,1,continue,,1616,1616,1616,1616,1616,1616,1,1616,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1054.848732,620.2391984,,0.5,4.5,63,72
