Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: blocks,Spreadsheet: state,Spreadsheet: highProbCue,Spreadsheet: lowProbCue,Spreadsheet: outcomes_array,Spreadsheet: answers,Spreadsheet: stimuli_left,Spreadsheet: stimuli_right,Spreadsheet: leftIdx,Spreadsheet: rightIdx,Spreadsheet: loss_blue,Spreadsheet: loss_red,Spreadsheet: xfix,Spreadsheet: xcues,Manipulation: Spreadsheet,Store: amount0,Store: amount,Store: correct,Store: total
511,1697749532974,19/10/2023 21:05:32,1697753132974,1,19/10/2023 23:05:32,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,21,trial2,1,emr778,1,timedOut,,1334,1334,1334,1334,1334,1334,1,1334,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,1,2,1,2,red.png,blue.png,2,1,0.1,0,1330.972376,690.6726022,,1,6,78,90
512,1697749533541,19/10/2023 21:05:33,1697753133541,1,19/10/2023 23:05:33,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,21,trial2,1,emr778,1,continue,,1900,1900,1900,1900,1900,1900,1,1900,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,1,2,1,2,red.png,blue.png,2,1,0.1,0,1330.972376,690.6726022,,1,6,78,90
513,1697749533657,19/10/2023 21:05:33,1697753133657,1,19/10/2023 23:05:33,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,21,trial2,2,6rd8qy,2,timedOut,,682,682,682,682,682,682,1,682,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,1,2,1,2,red.png,blue.png,2,1,0.1,0,1330.972376,690.6726022,,1,6,78,90
514,1697749534018,19/10/2023 21:05:34,1697753134018,1,19/10/2023 23:05:34,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,21,trial2,3,8laou4,3,response,1,360,350,360,360,350,360,0,360,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,1,2,1,2,red.png,blue.png,2,1,0.1,0,1330.972376,690.6726022,,1,6.5,78,91
515,1697749535508,19/10/2023 21:05:35,1697753135508,1,19/10/2023 23:05:35,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,21,trial2,4,dklvf7,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,1,2,1,2,red.png,blue.png,2,1,0.1,0,1330.972376,690.6726022,,1,6.5,78,91
516,1697749536541,19/10/2023 21:05:36,1697753136541,1,19/10/2023 23:05:36,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,22,trial2,1,emr778,1,timedOut,,1033,1033,1033,1033,1033,1033,1,1033,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1031.795685,881.9489721,,1,6.5,78,91
517,1697749537108,19/10/2023 21:05:37,1697753137108,1,19/10/2023 23:05:37,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,22,trial2,1,emr778,1,continue,,1600,1600,1600,1600,1600,1600,1,1600,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1031.795685,881.9489721,,1,6.5,78,91
518,1697749537424,19/10/2023 21:05:37,1697753137424,1,19/10/2023 23:05:37,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,22,trial2,2,6rd8qy,2,timedOut,,884,884,884,884,884,884,1,884,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1031.795685,881.9489721,,1,6.5,78,91
519,1697749537726,19/10/2023 21:05:37,1697753137726,1,19/10/2023 23:05:37,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,22,trial2,3,8laou4,3,response,2,301,299,301,301,299,301,0,301,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1031.795685,881.9489721,,1,7,78,92
520,1697749539224,19/10/2023 21:05:39,1697753139224,1,19/10/2023 23:05:39,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,22,trial2,4,dklvf7,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1031.795685,881.9489721,,1,7,78,92
521,1697749540641,19/10/2023 21:05:40,1697753140641,1,19/10/2023 23:05:40,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,23,trial2,1,emr778,1,timedOut,,1417,1416,1417,1417,1416,1417,1,1417,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1420.964576,842.7678544,,1,7,78,92
522,1697749541208,19/10/2023 21:05:41,1697753141208,1,19/10/2023 23:05:41,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,23,trial2,1,emr778,1,continue,,1983,1983,1983,1983,1983,1983,1,1983,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1420.964576,842.7678544,,1,7,78,92
523,1697749541474,19/10/2023 21:05:41,1697753141474,1,19/10/2023 23:05:41,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,23,trial2,2,6rd8qy,2,timedOut,,834,834,834,834,834,834,1,834,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1420.964576,842.7678544,,1,7,78,92
524,1697749541811,19/10/2023 21:05:41,1697753141811,1,19/10/2023 23:05:41,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,23,trial2,3,8laou4,3,response,2,335,332,335,335,332,335,0,335,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1420.964576,842.7678544,,1,7.5,78,93
525,1697749543307,19/10/2023 21:05:43,1697753143307,1,19/10/2023 23:05:43,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,23,trial2,4,dklvf7,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1420.964576,842.7678544,,1,7.5,78,93
526,1697749544373,19/10/2023 21:05:44,1697753144373,1,19/10/2023 23:05:44,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,24,trial2,1,emr778,1,timedOut,,1066,1066,1066,1066,1066,1066,1,1066,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1059.607271,679.803159,,1,7.5,78,93
527,1697749544941,19/10/2023 21:05:44,1697753144941,1,19/10/2023 23:05:44,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,24,trial2,1,emr778,1,continue,,1633,1633,1633,1633,1633,1633,1,1633,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1059.607271,679.803159,,1,7.5,78,93
528,1697749545058,19/10/2023 21:05:45,1697753145058,1,19/10/2023 23:05:45,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,24,trial2,2,6rd8qy,2,timedOut,,684,684,684,684,684,684,1,684,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1059.607271,679.803159,,1,7.5,78,93
529,1697749545843,19/10/2023 21:05:45,1697753145843,1,19/10/2023 23:05:45,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,24,trial2,3,8laou4,3,response,2,784,783,784,784,783,784,0,784,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1059.607271,679.803159,,1,8,78,94
530,1697749547341,19/10/2023 21:05:47,1697753147341,1,19/10/2023 23:05:47,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,24,trial2,4,dklvf7,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1059.607271,679.803159,,1,8,78,94
531,1697749548608,19/10/2023 21:05:48,1697753148608,1,19/10/2023 23:05:48,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,25,trial2,1,emr778,1,timedOut,,1266,1266,1266,1266,1266,1266,1,1266,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1270.369669,667.6556654,,1,8,78,94
532,1697749549174,19/10/2023 21:05:49,1697753149174,1,19/10/2023 23:05:49,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,25,trial2,1,emr778,1,continue,,1833,1833,1833,1833,1833,1833,1,1833,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1270.369669,667.6556654,,1,8,78,94
533,1697749549274,19/10/2023 21:05:49,1697753149274,1,19/10/2023 23:05:49,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,25,trial2,2,6rd8qy,2,timedOut,,666,666,666,666,666,666,1,666,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1270.369669,667.6556654,,1,8,78,94
534,1697749549656,19/10/2023 21:05:49,1697753149656,1,19/10/2023 23:05:49,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,25,trial2,3,8laou4,3,response,1,382,368,382,382,368,382,1,382,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1270.369669,667.6556654,,1,8,79,95
535,1697749551141,19/10/2023 21:05:51,1697753151141,1,19/10/2023 23:05:51,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,25,trial2,4,dklvf7,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,red.png,blue.png,2,1,0,0.1,1270.369669,667.6556654,,1,8,79,95
536,1697749552375,19/10/2023 21:05:52,1697753152375,1,19/10/2023 23:05:52,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,26,trial2,1,emr778,1,timedOut,,1233,1233,1233,1233,1233,1233,1,1233,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,1,2,1,2,blue.png,red.png,1,2,0.1,0,1229.362747,577.1849027,,1,8,79,95
537,1697749552941,19/10/2023 21:05:52,1697753152941,1,19/10/2023 23:05:52,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,26,trial2,1,emr778,1,continue,,1799,1799,1799,1799,1799,1799,1,1799,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,1,2,1,2,blue.png,red.png,1,2,0.1,0,1229.362747,577.1849027,,1,8,79,95
538,1697749552957,19/10/2023 21:05:52,1697753152957,1,19/10/2023 23:05:52,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,26,trial2,2,6rd8qy,2,timedOut,,582,582,582,582,582,582,1,582,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,1,2,1,2,blue.png,red.png,1,2,0.1,0,1229.362747,577.1849027,,1,8,79,95
539,1697749553295,19/10/2023 21:05:53,1697753153295,1,19/10/2023 23:05:53,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,26,trial2,3,8laou4,3,response,1,337,333,337,337,333,337,0,337,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,1,2,1,2,blue.png,red.png,1,2,0.1,0,1229.362747,577.1849027,,1,8.5,79,96
540,1697749554791,19/10/2023 21:05:54,1697753154791,1,19/10/2023 23:05:54,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,26,trial2,4,dklvf7,4,timedOut,,1502,1502,1502,1502,1502,1502,1,1502,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,1,2,1,2,blue.png,red.png,1,2,0.1,0,1229.362747,577.1849027,,1,8.5,79,96
541,1697749555841,19/10/2023 21:05:55,1697753155841,1,19/10/2023 23:05:55,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,27,trial2,1,emr778,1,timedOut,,1049,1049,1049,1049,1049,1049,1,1049,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1052.899137,728.9431669,,1,8.5,79,96
542,1697749556407,19/10/2023 21:05:56,1697753156407,1,19/10/2023 23:05:56,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,27,trial2,1,emr778,1,continue,,1616,1616,1616,1616,1616,1616,1,1616,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1052.899137,728.9431669,,1,8.5,79,96
543,1697749556575,19/10/2023 21:05:56,1697753156575,1,19/10/2023 23:05:56,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,27,trial2,2,6rd8qy,2,timedOut,,734,734,734,734,734,734,1,734,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1052.899137,728.9431669,,1,8.5,79,96
544,1697749557005,19/10/2023 21:05:57,1697753157005,1,19/10/2023 23:05:57,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,27,trial2,3,8laou4,3,response,1,430,417,430,430,417,430,1,430,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1052.899137,728.9431669,,1,8.5,80,97
545,1697749558491,19/10/2023 21:05:58,1697753158491,1,19/10/2023 23:05:58,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,27,trial2,4,dklvf7,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1052.899137,728.9431669,,1,8.5,80,97
546,1697749559908,19/10/2023 21:05:59,1697753159908,1,19/10/2023 23:05:59,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,28,trial2,1,emr778,1,timedOut,,1416,1416,1416,1416,1416,1416,1,1416,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1416.45841,647.0743169,,1,8.5,80,97
547,1697749560475,19/10/2023 21:06:00,1697753160475,1,19/10/2023 23:06:00,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,28,trial2,1,emr778,1,continue,,1983,1983,1983,1983,1983,1983,1,1983,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1416.45841,647.0743169,,1,8.5,80,97
548,1697749560558,19/10/2023 21:06:00,1697753160558,1,19/10/2023 23:06:00,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,28,trial2,2,6rd8qy,2,timedOut,,650,650,650,650,650,650,1,650,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1416.45841,647.0743169,,1,8.5,80,97
549,1697749560989,19/10/2023 21:06:00,1697753160989,1,19/10/2023 23:06:00,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,28,trial2,3,8laou4,3,response,2,430,417,430,430,417,430,0,430,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1416.45841,647.0743169,,1,9,80,98
550,1697749562475,19/10/2023 21:06:02,1697753162475,1,19/10/2023 23:06:02,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,28,trial2,4,dklvf7,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1416.45841,647.0743169,,1,9,80,98
551,1697749563791,19/10/2023 21:06:03,1697753163791,1,19/10/2023 23:06:03,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,29,trial2,1,emr778,1,timedOut,,1317,1317,1317,1317,1317,1317,1,1317,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1319.658481,714.6778943,,1,9,80,98
552,1697749564357,19/10/2023 21:06:04,1697753164357,1,19/10/2023 23:06:04,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,29,trial2,1,emr778,1,continue,,1883,1883,1883,1883,1883,1883,1,1883,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1319.658481,714.6778943,,1,9,80,98
553,1697749564508,19/10/2023 21:06:04,1697753164508,1,19/10/2023 23:06:04,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,29,trial2,2,6rd8qy,2,timedOut,,716.0000000000582,716,716.0000000000582,716.0000000000582,716,716.0000000000582,1,716.0000000000582,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1319.658481,714.6778943,,1,9,80,98
554,1697749564806,19/10/2023 21:06:04,1697753164806,1,19/10/2023 23:06:04,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,29,trial2,3,8laou4,3,response,1,298,284,298,298,284,298,1,298,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1319.658481,714.6778943,,1,9,81,99
555,1697749566291,19/10/2023 21:06:06,1697753166291,1,19/10/2023 23:06:06,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,29,trial2,4,dklvf7,4,timedOut,,1500,1500,1500,1500,1500,1500,1,1500,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1319.658481,714.6778943,,1,9,81,99
556,1697749567507,19/10/2023 21:06:07,1697753167507,1,19/10/2023 23:06:07,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,30,trial2,1,emr778,1,timedOut,,1215,1215,1215,1215,1215,1215,1,1215,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1208.079295,675.3883724,,1,9,81,99
557,1697749568058,19/10/2023 21:06:08,1697753168058,1,19/10/2023 23:06:08,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,30,trial2,1,emr778,1,continue,,1766,1766,1766,1766,1766,1766,1,1766,0,0,,Fixation Timing,Fixation,1,object-92,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1208.079295,675.3883724,,1,9,81,99
558,1697749568175,19/10/2023 21:06:08,1697753168175,1,19/10/2023 23:06:08,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,30,trial2,2,6rd8qy,2,timedOut,,668,668,668,668,668,668,1,668,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1208.079295,675.3883724,,1,9,81,99
559,1697749568494,19/10/2023 21:06:08,1697753168494,1,19/10/2023 23:06:08,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,30,trial2,3,8laou4,3,response,1,319,316,319,319,316,319,1,319,0,0,,Keyboard Response,Keyboard Response,4,object-277,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1208.079295,675.3883724,,1,9,82,100
560,1697749569991,19/10/2023 21:06:09,1697753169991,1,19/10/2023 23:06:09,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,30,trial2,4,dklvf7,4,timedOut,,1501,1501,1501,1501,1501,1501,1,1501,0,0,,Time Limit,screen,0,screen,trial2,2,2,0.1,2,1,2,1,blue.png,red.png,1,2,0,0.1,1208.079295,675.3883724,,1,9,82,100
561,1697749571375,19/10/2023 21:06:11,1697753171375,1,19/10/2023 23:06:11,0,0,,,32372134,,9573332,,live,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1792x1120,1792x949,,,0,ActionLearning_v3 (Clone),2,trial_list_v2,31,trial2,1,emr778,1,timedOut,,1383,1383,1383,1383,1383,1383,1,1383,0,0,,Time Limit,screen,0,screen,trial2,3,2,0.9,1,2,1,2,blue.png,red.png,1,2,0.1,0,1381.75232,552.9602084,,1,9,82,100
